,Time,User ID,Number of request
20176,18,102359,1
20177,18,93712,7
20178,18,118100,6
20179,18,116863,1
20180,18,13815,3
20181,18,6227,3
20182,18,119615,1
20183,18,10272,1
20184,18,64090,1
20185,18,105859,2
20186,18,113839,1
20187,18,41840,1
20188,18,128194,2
20189,18,108074,5
20190,18,13695,3
20191,18,50557,2
20192,18,50396,1
20193,18,48418,1
20194,18,35861,1
20195,18,126239,2
20196,18,80495,2
20197,18,107131,1
20198,18,99233,1
20199,18,28661,2
20200,18,88164,4
20201,18,123259,1
20202,18,5822,3
20203,18,50357,2
20204,18,55842,2
20205,18,53898,4
20206,18,29533,3
20207,18,23418,3
20208,18,25639,1
20209,18,47732,1
20210,18,26890,1
20211,18,1998,5
20212,18,74752,3
20213,18,51671,1
20214,18,112949,1
20215,18,30039,2
20216,18,56636,1
20217,18,27152,1
20218,18,38536,1
20219,18,63034,1
20220,18,95411,1
20221,18,108474,6
20222,18,35697,1
20223,18,130842,3
20224,18,2049,2
20225,18,8803,5
20226,18,62128,2
20227,18,126878,1
20228,18,122536,1
20229,18,108454,4
20230,18,87093,2
20231,18,31466,1
20232,18,41204,2
20233,18,79952,1
20234,18,12757,1
20235,18,13104,3
20236,18,68774,1
20237,18,116761,4
20238,18,10587,1
20239,18,12771,3
20240,18,60125,10
20241,18,108511,10
20242,18,26985,2
20243,18,13121,5
20244,18,72235,3
20245,18,35453,1
20246,18,18940,1
20247,18,20731,3
20248,18,102289,1
20249,18,9768,13
20250,18,131729,2
20251,18,67345,2
20252,18,20336,1
20253,18,92939,1
20254,18,61466,5
20255,18,12405,3
20256,18,65110,1
20257,18,109853,1
20258,18,2962,5
20259,18,128363,1
20260,18,71412,1
20261,18,46663,1
20262,18,126193,1
20263,18,28431,1
20264,18,43493,3
20265,18,4994,1
20266,18,53315,3
20267,18,8538,7
20268,18,101096,1
20269,18,100446,6
20270,18,105773,1
20271,18,73052,1
20272,18,20122,1
20273,18,118903,1
20274,18,1793,1
20275,18,61532,2
20276,18,108819,1
20277,18,84399,1
20278,18,54890,4
20279,18,123214,1
20280,18,25104,5
20281,18,21400,1
20282,18,112408,1
20283,18,84501,1
20284,18,57931,1
20285,18,131500,2
20286,18,94555,2
20287,18,118306,1
20288,18,33042,1
20289,18,80754,4
20290,18,81777,4
20291,18,24157,1
20292,18,64367,1
20293,18,131199,1
20294,18,65277,5
20295,18,99146,3
20296,18,4741,1
20297,18,35874,3
20298,18,123103,3
20299,18,131249,2
20300,18,113356,3
20301,18,2010,1
20302,18,23351,3
20303,18,109065,4
20304,18,84014,1
20305,18,48696,1
20306,18,39067,1
20307,18,58695,2
20308,18,4540,4
20309,18,77665,1
20310,18,28768,4
20311,18,120894,1
20312,18,76553,1
20313,18,113601,1
20314,18,124363,3
20315,18,84546,1
20316,18,62280,1
20317,18,107865,1
20318,18,107084,1
20319,18,38517,1
20320,18,55755,5
20321,18,34657,1
20322,18,39118,1
20323,18,17169,1
20324,18,108143,2
20325,18,67708,3
20326,18,86436,2
20327,18,9580,1
20328,18,110006,1
20329,18,67656,2
20330,18,125996,4
20331,18,22651,1
20332,18,71794,3
20333,18,98351,1
20334,18,51461,2
20335,18,34770,8
20336,18,8569,1
20337,18,95943,1
20338,18,90166,1
20339,18,62499,3
20340,18,105144,6
20341,18,57641,2
20342,18,79518,8
20343,18,64822,2
20344,18,25364,2
20345,18,73112,1
20346,18,90547,2
20347,18,18201,1
20348,18,86336,1
20349,18,116893,1
20350,18,105671,1
20351,18,112182,1
20352,18,108092,1
20353,18,21118,1
20354,18,124547,1
20355,18,19805,1
20356,18,127556,6
20357,18,62798,1
20358,18,120628,1
20359,18,40932,1
20360,18,14791,1
20361,18,95182,1
20362,18,50064,7
20363,18,116591,1
20364,18,34703,3
20365,18,48195,8
20366,18,19220,1
20367,18,1410,2
20368,18,38380,1
20369,18,10563,1
20370,18,74866,1
20371,18,25779,2
20372,18,38696,2
20373,18,23331,4
20374,18,68443,3
20375,18,47685,4
20376,18,114375,1
20377,18,21319,1
20378,18,15702,1
20379,18,122003,3
20380,18,90134,1
20381,18,45220,4
20382,18,23071,1
20383,18,120485,1
20384,18,113677,1
20385,18,51141,5
20386,18,102458,1
20387,18,36738,1
20388,18,46338,1
20389,18,94198,1
20390,18,9506,1
20391,18,118672,1
20392,18,123928,2
20393,18,38414,1
20394,18,83972,1
20395,18,59521,3
20396,18,80394,3
20397,18,61599,7
20398,18,126214,6
20399,18,109512,2
20400,18,57061,1
20401,18,42896,1
20402,18,92136,3
20403,18,38373,1
20404,18,48461,4
20405,18,28801,3
20406,18,73787,2
20407,18,44809,1
20408,18,83163,1
20409,18,40765,2
20410,18,9698,1
20411,18,51149,1
20412,18,131146,1
20413,18,123545,2
20414,18,100094,4
20415,18,55222,1
20416,18,60099,2
20417,18,24881,1
20418,18,25534,2
20419,18,114861,1
20420,18,15710,1
20421,18,115602,1
20422,18,109562,1
20423,18,53669,1
20424,18,74162,5
20425,18,73520,1
20426,18,76068,1
20427,18,63991,8
20428,18,9998,1
20429,18,86005,1
20430,18,103604,7
20431,18,49130,4
20432,18,52195,3
20433,18,8481,1
20434,18,114205,1
20435,18,55419,1
20436,18,59893,1
20437,18,124410,3
20438,18,124090,2
20439,18,93295,4
20440,18,36726,3
20441,18,121924,1
20442,18,66309,4
20443,18,20008,1
20444,18,117775,1
20445,18,114704,2
20446,18,114744,1
20447,18,33624,2
20448,18,14935,1
20449,18,16312,1
20450,18,69191,2
20451,18,1002,1
20452,18,125297,1
20453,18,19874,3
20454,18,38200,1
20455,18,92985,6
20456,18,69232,2
20457,18,10559,1
20458,18,91068,1
20459,18,62114,3
20460,18,10668,1
20461,18,87877,3
20462,18,113619,1
20463,18,82145,1
20464,18,59220,3
20465,18,96256,1
20466,18,85191,1
20467,18,31942,1
20468,18,104289,1
20469,18,21353,1
20470,18,61420,8
20471,18,100260,8
20472,18,4664,4
20473,18,4034,3
20474,18,46156,1
20475,18,90128,1
20476,18,30167,1
20477,18,127666,5
20478,18,101705,1
20479,18,115487,2
20480,18,33550,3
20481,18,54013,3
20482,18,74672,3
20483,18,87544,1
20484,18,10581,2
20485,18,81177,6
20486,18,34521,1
20487,18,104634,2
20488,18,104763,1
20489,18,8052,1
20490,18,32893,2
20491,18,57188,1
20492,18,93176,1
20493,18,50441,1
20494,18,83887,1
20495,18,44149,1
20496,18,46787,3
20497,18,26253,1
20498,18,68145,3
20499,18,112231,1
20500,18,10966,3
20501,18,90275,4
20502,18,88493,2
20503,18,80855,2
20504,18,17089,1
20505,18,30768,1
20506,18,37431,2
20507,18,68442,1
20508,18,21092,1
20509,18,108717,1
20510,18,59965,1
20511,18,61253,1
20512,18,57630,2
20513,18,12934,1
20514,18,75543,1
20515,18,126268,1
20516,18,127109,1
20517,18,85720,1
20518,18,48729,2
20519,18,44190,1
20520,18,54328,1
20521,18,101379,1
20522,18,76321,1
20523,18,97381,1
20524,18,122306,2
20525,18,111136,6
20526,18,72799,1
20527,18,22925,1
20528,18,55593,2
20529,18,9221,1
20530,18,108205,2
20531,18,65894,1
20532,18,39079,1
20533,18,69517,3
20534,18,78274,1
20535,18,17325,1
20536,18,10427,1
20537,18,80235,1
20538,18,20100,1
20539,18,43762,3
20540,18,70087,1
20541,18,57002,2
20542,18,115225,4
20543,18,124549,4
20544,18,93430,1
20545,18,18469,3
20546,18,37645,1
20547,18,84592,4
20548,18,41032,1
20549,18,37722,1
20550,18,6302,1
20551,18,77361,1
20552,18,4555,1
20553,18,49030,1
20554,18,114718,2
20555,18,42503,1
20556,18,54238,2
20557,18,16856,1
20558,18,33369,1
20559,18,123515,1
20560,18,113211,1
20561,18,71636,1
20562,18,49544,1
20563,18,23980,1
20564,18,84245,1
20565,18,18099,1
20566,18,84200,4
20567,18,30465,1
20568,18,109007,1
20569,18,22397,1
20570,18,36842,3
20571,18,60639,2
20572,18,84485,1
20573,18,9409,1
20574,18,1471,1
20575,18,92982,1
20576,18,99838,1
20577,18,63178,1
20578,18,46263,3
20579,18,48771,1
20580,18,27458,1
20581,18,18044,1
20582,18,389,5
20583,18,56476,1
20584,18,126147,3
20585,18,2525,2
20586,18,89447,1
20587,18,2098,1
20588,18,449,1
20589,18,62401,1
20590,18,89124,2
20591,18,77970,1
20592,18,6528,1
20593,18,56404,1
20594,18,90892,1
20595,18,27596,1
20596,18,32141,1
20597,18,105853,1
20598,18,45492,1
20599,18,55497,6
20600,18,18858,3
20601,18,130923,1
20602,18,106819,1
20603,18,47145,1
20604,18,5279,3
20605,18,106936,1
20606,18,64806,3
20607,18,121891,1
20608,18,38353,1
20609,18,56559,2
20610,18,38236,1
20611,18,124107,1
20612,18,79838,2
20613,18,33664,2
20614,18,51570,1
20615,18,112459,2
20616,18,84917,1
20617,18,119848,1
20618,18,124558,1
20619,18,7539,1
20620,18,66938,1
20621,18,91432,2
20622,18,118087,1
20623,18,38965,1
20624,18,32698,1
20625,18,80116,1
20626,18,128819,1
20627,18,78140,1
20628,18,13879,5
20629,18,103029,1
20630,18,20352,1
20631,18,47944,3
20632,18,50977,1
20633,18,119584,1
20634,18,57658,1
20635,18,30586,1
20636,18,51218,1
20637,18,124354,3
20638,18,114434,1
20639,18,42304,2
20640,18,109348,1
20641,18,131425,1
20642,18,110869,2
20643,18,104382,1
20644,18,2103,1
20645,18,10655,2
20646,18,106095,2
20647,18,48024,1
20648,18,32565,2
20649,18,12286,3
20650,18,23817,2
20651,18,34891,1
20652,18,129962,4
20653,18,48986,1
20654,18,24809,2
20655,18,121860,1
20656,18,40587,1
20657,18,68807,1
20658,18,4038,4
20659,18,80216,1
20660,18,81397,4
20661,18,14284,1
20662,18,2152,1
20663,18,19541,2
20664,18,60339,1
20665,18,23434,1
20666,18,2675,3
20667,18,25742,2
20668,18,126163,3
20669,18,81520,1
20670,18,21637,1
20671,18,99639,1
20672,18,91654,1
20673,18,79254,1
20674,18,30181,1
20675,18,116332,1
20676,18,84042,1
20677,18,30175,1
20678,18,21472,1
20679,18,86320,1
20680,18,130864,2
20681,18,40302,5
20682,18,103591,1
20683,18,107843,1
20684,18,84477,1
20685,18,117976,2
20686,18,92286,3
20687,18,98349,1
20688,18,63976,6
20689,18,44192,1
20690,18,41126,1
20691,18,62938,1
20692,18,56023,1
20693,18,50738,1
20694,18,131012,1
20695,18,81190,1
20696,18,57842,1
20697,18,94429,1
20698,18,20392,1
20699,18,129451,2
20700,18,89369,1
20701,18,94760,1
20702,18,45586,1
20703,18,18874,1
20704,18,96776,1
20705,18,120124,1
20706,18,104733,1
20707,18,21894,1
20708,18,55103,2
20709,18,59464,1
20710,18,77133,2
20711,18,32086,1
20712,18,22912,1
20713,18,128057,1
20714,18,126597,2
20715,18,12573,1
20716,18,15065,1
20717,18,17210,1
20718,18,118394,1
20719,18,129452,1
20720,18,59371,1
20721,18,59439,1
20722,18,41691,1
20723,18,121764,1
20724,18,54212,1
20725,18,23684,1
20726,18,25515,1
20727,18,54658,1
20728,18,131654,1
20729,18,93125,1
20730,18,42835,1
20731,18,126660,2
20732,18,121975,1
20733,18,58472,1
20734,18,48527,1
20735,18,85979,1
20736,18,44347,1
20737,18,103205,1
20738,18,71144,1
20739,18,130216,2
20740,18,29409,1
20741,18,124897,1
20742,18,25951,1
20743,18,45832,1
20744,18,91111,2
20745,18,118,1
20746,18,70864,1
20747,18,88034,1
20748,18,4774,2
20749,18,13106,1
20750,18,77720,1
20751,18,123460,2
20752,18,74997,1
20753,18,25048,3
20754,18,82398,1
20755,18,91161,2
20756,18,120813,1
20757,18,52267,4
20758,18,19689,1
20759,18,34766,1
20760,18,127268,1
20761,18,9986,1
20762,18,112172,4
20763,18,67765,2
20764,18,4239,1
20765,18,44766,2
20766,18,81848,1
20767,18,49783,4
20768,18,68495,1
20769,18,64810,2
20770,18,37329,1
20771,18,26204,1
20772,18,80494,1
20773,18,49770,1
20774,18,76913,1
20775,18,80610,2
20776,18,74302,1
20777,18,19766,2
20778,18,58892,1
20779,18,101051,1
20780,18,107720,1
20781,18,29843,1
20782,18,71649,4
20783,18,53752,1
20784,18,56868,1
20785,18,12568,1
20786,18,39305,1
20787,18,85286,1
20788,18,94484,1
20789,18,123371,1
20790,18,10876,1
20791,18,73209,3
20792,18,16152,2
20793,18,52814,2
20794,18,2220,2
20795,18,62287,1
20796,18,55995,1
20797,18,68555,1
20798,18,39003,1
20799,18,84518,2
20800,18,94917,2
20801,18,47864,1
20802,18,66719,1
20803,18,38499,1
20804,18,92593,1
20805,18,51721,1
20806,18,7380,1
20807,18,70232,1
20808,18,15609,1
20809,18,60548,1
20810,18,100099,1
20811,18,114826,1
20812,18,125552,1
20813,18,71369,1
20814,18,18830,1
20815,18,70171,1
20816,18,56121,1
20817,18,58813,1
20818,18,114473,1
20819,18,82278,1
20820,18,128257,2
20821,18,34498,1
20822,18,46696,1
20823,18,56778,1
20824,18,122937,1
20825,18,73674,1
20826,18,72694,1
20827,18,104911,1
20828,18,28480,1
20829,18,11072,1
20830,18,130850,1
20831,18,86398,1
20832,18,114416,4
20833,18,99512,1
20834,18,46249,1
20835,18,60627,1
20836,18,126338,1
20837,18,105449,1
20838,18,38401,1
20839,18,45949,1
20840,18,24435,1
20841,18,118407,1
20842,18,56043,1
20843,18,41928,2
20844,18,110590,1
20845,18,114659,1
20846,18,96319,2
20847,18,27959,1
20848,18,102713,1
20849,18,29510,1
20850,18,108711,1
20851,18,24105,1
20852,18,101577,1
20853,18,371,2
20854,18,106497,1
20855,18,39039,1
20856,18,94273,3
20857,18,18166,1
20858,18,56950,1
20859,18,73032,1
20860,18,85448,1
20861,18,6055,1
20862,18,129254,2
20863,18,66151,1
20864,18,12906,1
20865,18,25584,1
20866,18,105038,1
20867,18,26703,1
20868,18,5084,1
20869,18,97828,1
20870,18,89078,1
20871,18,37948,1
20872,18,123118,1
20873,18,116278,1
20874,18,108515,1
20875,18,72077,1
20876,18,87694,3
20877,18,83821,1
20878,18,111354,1
20879,18,53833,1
20880,18,106607,1
20881,18,112023,1
20882,18,14992,1
20883,18,81999,1
20884,18,3259,1
20885,18,82806,1
20886,18,56365,2
20887,18,63250,1
20888,18,80566,1
20889,18,73156,1
20890,18,26521,1
20891,18,28135,1
20892,18,8701,2
20893,18,117536,2
20894,18,104269,1
20895,18,124206,1
20896,18,9422,1
20897,18,91799,1
20898,18,88132,1
20899,18,37910,1
20900,18,62675,1
20901,18,125800,1
20902,18,95538,3
20903,18,123406,1
20904,18,108017,1
20905,18,108834,1
20906,18,124169,1
20907,18,1770,1
20908,18,100097,1
20909,18,106040,1
20910,18,24056,2
20911,18,8355,1
20912,18,4338,1
20913,18,23685,2
20914,18,74669,1
20915,18,69382,3
20916,18,57609,1
20917,18,67145,1
20918,18,27549,1
20919,18,1220,1
20920,18,124536,1
20921,18,72530,1
20922,18,124915,1
20923,18,39350,1
20924,18,65755,4
20925,18,39776,1
20926,18,18559,1
20927,18,87241,2
20928,18,68718,1
20929,18,120582,1
20930,18,41277,1
20931,18,23991,3
20932,18,61469,1
20933,18,6563,1
20934,18,125361,2
20935,18,2138,1
20936,18,123012,1
20937,18,91685,1
20938,18,115377,1
20939,18,72224,1
20940,18,22559,2
20941,18,35803,1
20942,18,12782,1
20943,18,80454,1
20944,18,50501,1
20945,18,78916,1
20946,18,13754,1
20947,18,67851,4
20948,18,92884,1
20949,18,68810,1
20950,18,46757,1
20951,18,104161,1
20952,18,60377,1
20953,18,53201,1
20954,18,41097,2
20955,18,68340,1
20956,18,32076,1
20957,18,2189,1
20958,18,114547,1
20959,18,24404,1
20960,18,6315,2
20961,18,17957,2
20962,18,43790,2
20963,18,76939,1
20964,18,64975,1
20965,18,9302,1
20966,18,44649,1
20967,18,111967,2
20968,18,106343,2
20969,18,42868,1
20970,18,39483,1
20971,18,112061,1
20972,18,60450,1
20973,18,107552,1
20974,18,58543,1
20975,18,7218,1
20976,18,105379,1
20977,18,130843,1
20978,18,92851,1
20979,18,36275,1
20980,18,46089,1
20981,18,83150,1
20982,18,68418,1
20983,18,130871,1
20984,18,38769,1
20985,18,97442,1
20986,18,101276,1
20987,18,82663,1
20988,18,7342,1
20989,18,16822,1
20990,18,89832,2
20991,18,110227,1
20992,18,34373,1
20993,18,110146,1
20994,18,101494,1
20995,18,1426,1
20996,18,95847,1
20997,18,3896,1
20998,18,125675,1
20999,18,67658,1
21000,18,76824,1
21001,18,59190,2
21002,18,40017,1
21003,18,106638,1
21004,18,50910,1
21005,18,37678,3
21006,18,109302,2
21007,18,84306,1
21008,18,5106,1
21009,18,7369,1
21010,18,86611,1
21011,18,13656,1
21012,18,9531,1
21013,18,3665,1
21014,18,112933,1
21015,18,36937,2
21016,18,12590,1
21017,18,52898,1
21018,18,32904,1
21019,18,98035,1
21020,18,14173,1
21021,18,33581,1
21022,18,79188,1
21023,18,3457,1
21024,18,2763,1
21025,18,7251,1
21026,18,82942,1
21027,18,76073,1
21028,18,20378,1
21029,18,41466,1
21030,18,126519,1
21031,18,83747,1
21032,18,18644,1
21033,18,15319,1
21034,18,19885,1
21035,18,15531,1
21036,18,61995,1
21037,18,64917,1
21038,18,52763,1
21039,18,84715,1
21040,18,97435,1
21041,18,64406,1
21042,18,33065,1
21043,18,73986,1
21044,18,3903,1
21045,18,36131,1
21046,18,51207,1
21047,18,70832,1
21048,18,18396,3
21049,18,36871,1
21050,18,127849,1
21051,18,108595,1
21052,18,128610,1
21053,18,88697,1
21054,18,71641,1
21055,18,101778,1
21056,18,64100,1
21057,18,96829,1
21058,18,87489,1
21059,18,51962,1
21060,18,75244,2
21061,18,42105,1
21062,18,28397,1
21063,18,77233,1
21064,18,610,1
21065,18,86297,1
21066,18,35104,2
21067,18,91142,1
21068,18,99977,3
21069,18,15196,1
21070,18,98373,1
21071,18,52729,1
21072,18,90182,1
21073,18,77808,2
21074,18,5476,1
21075,18,65843,1
21076,18,99139,1
21077,18,47330,1
21078,18,38305,1
21079,18,31004,1
21080,18,89232,1
21081,18,128180,1
21082,18,53510,1
21083,18,94973,1
21084,18,124284,1
21085,18,291,1
21086,18,13149,2
21087,18,63399,1
21088,18,17416,1
21089,18,49322,1
21090,18,12776,1
21091,18,55492,1
21092,18,118682,1
21093,18,108850,1
21094,18,92207,1
21095,18,66932,1
21096,18,109241,1
21097,18,128600,1
21098,18,40807,1
21099,18,6544,2
21100,18,18681,1
21101,18,2121,1
21102,18,18941,1
21103,18,43871,1
21104,18,70267,1
21105,18,86780,1
21106,18,30266,1
21107,18,100229,1
21108,18,11147,2
21109,18,18281,1
21110,18,88523,1
21111,18,58442,1
21112,18,131818,1
21113,18,21948,1
21114,18,83965,1
21115,18,88840,1
21116,18,61509,2
21117,18,594,1
21118,18,20480,1
21119,18,95859,1
21120,18,97695,1
21121,18,80806,1
21122,18,121606,1
21123,18,75519,1
21124,18,67033,1
21125,18,7070,1
21126,18,44835,1
21127,18,128611,1
21128,18,22561,2
21129,18,92667,1
21130,18,64269,1
21131,18,69481,1
21132,18,1286,2
21133,18,34602,1
21134,18,42849,1
21135,18,130735,1
21136,18,62305,1
21137,18,105495,1
21138,18,70365,2
21139,18,87835,1
21140,18,61174,1
21141,18,33203,1
21142,18,129414,1
21143,18,131193,1
21144,18,18983,1
21145,18,73489,1
21146,18,59983,1
21147,18,78041,1
21148,18,109522,1
21149,18,23170,1
21150,18,32538,1
21151,18,55726,1
21152,18,37638,1
21153,18,59812,1
21154,18,114682,1
21155,18,107422,1
21156,18,12927,1
21157,18,115479,2
21158,18,124974,1
21159,18,78750,1
21160,18,103943,1
21161,18,38348,1
21162,18,125083,2
21163,18,100231,1
21164,18,91408,1
21165,18,44813,1
21166,18,96753,1
21167,18,92035,1
21168,18,125785,1
21169,18,81875,1
21170,18,13015,1
21171,18,68143,1
21172,18,97843,1
21173,18,130518,1
21174,18,128018,1
21175,18,12148,1
21176,18,119844,1
21177,18,76809,1
21178,18,108708,1
21179,18,7646,1
21180,18,5323,1
21181,18,52065,1
21182,18,7265,1
21183,18,120513,1
21184,18,63281,1
21185,18,96417,1
21186,18,39962,1
21187,18,39111,1
21188,18,120524,1
21189,18,118367,1
21190,18,21109,1
21191,18,41213,1
21192,18,27036,1
21193,18,90093,1
21194,18,65713,1
21195,18,127048,1
21196,18,90619,1
21197,18,24278,1
21198,18,69404,1
21199,18,27683,1
21200,18,1277,1
21201,18,11811,1
21202,18,115033,1
21203,18,130817,1
21204,18,11408,1
21205,18,30063,1
21206,18,117410,1
21207,18,28208,1
21208,18,57206,1
21209,18,74985,1
21210,18,106469,1
21211,18,8963,1
21212,18,29048,1
21213,18,28862,1
21214,18,124706,1
21215,18,54766,1
21216,18,8337,1
21217,18,130772,1
21218,18,118261,1
21219,18,32337,1
21220,18,20075,1
21221,18,8147,1
21222,18,96327,2
21223,18,93245,1
21224,18,11044,1
21225,18,18987,1
21226,18,53,1
21227,18,48056,1
21228,18,14389,1
21229,18,115316,1
21230,18,66403,1
21231,18,85696,1
21232,18,71751,1
21233,18,126579,1
21234,18,111492,1
21235,18,42895,1
21236,18,16677,1
21237,18,78491,1
21238,18,56851,1
21239,18,27630,1
21240,18,72437,1
21241,18,46756,1
21242,18,36835,1
21243,18,5537,1
21244,18,17179,1
21245,18,77021,1
21246,18,85219,1
21247,18,70125,1
21248,18,29270,1
21249,18,61480,1
21250,18,87545,1
21251,18,34586,1
21252,19,11147,2
21253,19,13044,1
21254,19,58018,1
21255,19,37179,1
21256,19,100229,2
21257,19,108205,2
21258,19,101709,1
21259,19,128220,1
21260,19,99887,2
21261,19,71564,1
21262,19,101847,1
21263,19,19874,4
21264,19,59047,1
21265,19,129423,1
21266,19,69382,3
21267,19,47685,5
21268,19,61599,5
21269,19,24167,4
21270,19,28480,3
21271,19,19220,3
21272,19,43910,2
21273,19,55755,4
21274,19,48102,1
21275,19,100552,1
21276,19,118100,1
21277,19,100446,2
21278,19,6315,3
21279,19,87877,2
21280,19,32546,1
21281,19,40515,1
21282,19,109113,1
21283,19,127168,2
21284,19,81706,2
21285,19,20731,7
21286,19,61532,3
21287,19,103613,1
21288,19,50738,2
21289,19,123928,3
21290,19,55593,8
21291,19,10397,1
21292,19,43432,2
21293,19,98383,1
21294,19,19766,3
21295,19,90829,1
21296,19,9742,1
21297,19,65755,3
21298,19,67765,5
21299,19,119342,3
21300,19,21966,1
21301,19,90044,1
21302,19,112408,1
21303,19,122003,1
21304,19,15319,3
21305,19,73520,1
21306,19,44214,1
21307,19,36591,1
21308,19,57491,1
21309,19,67851,1
21310,19,86615,1
21311,19,21894,3
21312,19,4774,1
21313,19,122728,2
21314,19,109522,1
21315,19,98048,1
21316,19,128257,2
21317,19,116761,4
21318,19,128194,2
21319,19,127666,8
21320,19,105859,3
21321,19,92985,6
21322,19,42662,7
21323,19,79038,1
21324,19,67145,1
21325,19,41097,1
21326,19,43493,3
21327,19,7251,2
21328,19,130864,1
21329,19,72887,1
21330,19,129451,3
21331,19,118903,2
21332,19,70171,2
21333,19,108454,7
21334,19,22559,5
21335,19,16612,1
21336,19,89111,1
21337,19,108511,9
21338,19,121975,2
21339,19,60125,8
21340,19,111967,7
21341,19,57984,2
21342,19,127013,2
21343,19,12771,3
21344,19,43271,1
21345,19,106469,1
21346,19,62128,1
21347,19,111030,1
21348,19,55103,6
21349,19,18983,1
21350,19,111218,1
21351,19,62280,2
21352,19,42895,1
21353,19,24985,1
21354,19,70752,1
21355,19,38414,1
21356,19,26253,1
21357,19,76913,2
21358,19,14545,1
21359,19,21493,1
21360,19,108171,1
21361,19,126147,4
21362,19,25364,8
21363,19,130735,1
21364,19,83642,1
21365,19,6634,1
21366,19,66020,1
21367,19,77133,4
21368,19,127556,7
21369,19,107094,1
21370,19,43790,5
21371,19,18469,1
21372,19,39576,2
21373,19,86630,1
21374,19,86480,1
21375,19,60639,2
21376,19,40302,13
21377,19,53898,4
21378,19,58046,2
21379,19,65894,1
21380,19,96348,1
21381,19,57188,1
21382,19,53046,1
21383,19,73526,1
21384,19,34439,1
21385,19,33217,1
21386,19,112172,7
21387,19,61509,1
21388,19,41517,1
21389,19,75247,1
21390,19,109434,1
21391,19,90166,1
21392,19,128611,3
21393,19,8413,1
21394,19,10569,1
21395,19,106468,1
21396,19,98116,1
21397,19,50537,3
21398,19,131527,2
21399,19,21867,1
21400,19,61414,1
21401,19,13656,1
21402,19,38100,1
21403,19,39918,1
21404,19,83821,2
21405,19,98351,2
21406,19,67689,1
21407,19,52395,1
21408,19,64725,1
21409,19,70365,4
21410,19,71168,1
21411,19,9768,18
21412,19,389,4
21413,19,49771,1
21414,19,80258,2
21415,19,12555,1
21416,19,48195,4
21417,19,53688,1
21418,19,39161,1
21419,19,94656,1
21420,19,100094,8
21421,19,68981,1
21422,19,97445,2
21423,19,50621,1
21424,19,9877,1
21425,19,48931,1
21426,19,61218,1
21427,19,23351,1
21428,19,58695,3
21429,19,44192,1
21430,19,55497,2
21431,19,102289,1
21432,19,54890,3
21433,19,20822,1
21434,19,104328,1
21435,19,129433,1
21436,19,124897,2
21437,19,111396,1
21438,19,54238,1
21439,19,99146,3
21440,19,92136,2
21441,19,103591,3
21442,19,73032,1
21443,19,123545,4
21444,19,17859,1
21445,19,12148,1
21446,19,120124,3
21447,19,7353,1
21448,19,44766,5
21449,19,22651,1
21450,19,67033,3
21451,19,12405,2
21452,19,98926,5
21453,19,13048,1
21454,19,51207,2
21455,19,123438,1
21456,19,99704,1
21457,19,13879,1
21458,19,93813,1
21459,19,108979,2
21460,19,122397,1
21461,19,5822,1
21462,19,126519,2
21463,19,91799,2
21464,19,6223,1
21465,19,15725,1
21466,19,111136,4
21467,19,59371,3
21468,19,94775,1
21469,19,115479,5
21470,19,100260,8
21471,19,86938,2
21472,19,37678,2
21473,19,63976,8
21474,19,2049,4
21475,19,3853,1
21476,19,95035,1
21477,19,90547,4
21478,19,102383,1
21479,19,33470,2
21480,19,19007,2
21481,19,115387,2
21482,19,48729,2
21483,19,29533,3
21484,19,2179,1
21485,19,129254,1
21486,19,106334,1
21487,19,26419,1
21488,19,64975,1
21489,19,105635,1
21490,19,94803,1
21491,19,114285,1
21492,19,89232,2
21493,19,85065,1
21494,19,64283,1
21495,19,66532,3
21496,19,122055,1
21497,19,101096,5
21498,19,28768,4
21499,19,38042,1
21500,19,67708,3
21501,19,114682,1
21502,19,93738,1
21503,19,58032,1
21504,19,21524,1
21505,19,2962,8
21506,19,50064,3
21507,19,7404,2
21508,19,40830,1
21509,19,52267,5
21510,19,95855,1
21511,19,27914,1
21512,19,53889,1
21513,19,75244,2
21514,19,100695,1
21515,19,72245,1
21516,19,63281,7
21517,19,1929,3
21518,19,116078,1
21519,19,68145,5
21520,19,37057,1
21521,19,83132,1
21522,19,25104,3
21523,19,26229,1
21524,19,114416,2
21525,19,47528,2
21526,19,67412,1
21527,19,38437,1
21528,19,17301,1
21529,19,125268,1
21530,19,49900,2
21531,19,49783,2
21532,19,93263,1
21533,19,58611,1
21534,19,71649,5
21535,19,30547,1
21536,19,8626,1
21537,19,67493,1
21538,19,80754,3
21539,19,120689,1
21540,19,21109,1
21541,19,50357,1
21542,19,13025,1
21543,19,127392,1
21544,19,96319,4
21545,19,93430,1
21546,19,103772,2
21547,19,56559,1
21548,19,125083,3
21549,19,44149,1
21550,19,2525,2
21551,19,39079,2
21552,19,84816,1
21553,19,111000,3
21554,19,89,1
21555,19,38131,1
21556,19,106944,1
21557,19,74826,1
21558,19,47944,1
21559,19,5279,7
21560,19,101742,1
21561,19,13978,1
21562,19,59318,1
21563,19,82788,1
21564,19,125361,4
21565,19,38305,3
21566,19,649,1
21567,19,75866,1
21568,19,51141,2
21569,19,43791,1
21570,19,114826,1
21571,19,7391,1
21572,19,52920,1
21573,19,11811,3
21574,19,111822,1
